GeneID	B73_Z1_1	B73_Z1_2	B73_Z1_3	B73_Z2_1	B73_Z2_2	B73_Z2_3	B73_Z3_1	B73_Z3_2	B73_Z3_3
Zm00001eb305280	0.129490	53.613667	4.404038	2.072450	2.067735	9.118917	1.250835	0.083555	7.694014
Zm00001eb305290	0.028519	53.921101	28.982437	7.506341	0.364458	16.446861	0.073527	0.000000	1.428622
Zm00001eb305300	0.322342	35.109943	0.095002	36.503376	49.008617	1.945601	5.069242	15.927927	1.140898
Zm00001eb305330	1.802420	0.495882	1.167449	11.016950	65.226456	59.003677	8.535670	86.000328	8.181426
Zm00001eb305370	0.088224	17.584631	61.176197	18.537235	51.082191	0.078894	18.925600	22.446234	15.857491
Zm00001eb305380	14.339884	17.280132	10.820930	0.418838	40.590508	6.899240	0.030526	1.815997	0.899002
Zm00001eb305390	2.906058	24.977844	5.024268	29.016596	0.286026	0.212237	7.474759	16.557037	9.661083
Zm00001eb305410	17.982832	2.080456	1.476845	77.936020	0.000000	0.685191	0.345623	16.635006	0.000000
Zm00001eb305430	2.005326	1.915945	0.214127	5.330086	3.442172	0.000000	0.569943	1.437894	0.184685
Zm00001eb305450	1.919613	9.331708	1.515711	0.438402	1.926604	1.841539	0.195705	0.000000	0.051923
Zm00001eb305460	11.643885	0.783256	6.317743	0.598602	0.842145	11.109600	0.825437	0.000000	5.847658
Zm00001eb305490	28.787029	0.000000	0.000000	0.571563	12.912868	26.061569	0.377936	10.850062	69.027084
Zm00001eb305500	0.034002	0.000000	0.441317	0.045029	14.926588	6.977854	0.389170	33.108807	3.347790
Zm00001eb305550	4.361360	7.456651	1.532490	4.741639	70.981613	3.203668	1.492291	102.031609	4.046666
Zm00001eb305560	0.596795	26.808708	0.493275	0.510801	26.987125	3.196080	1.696061	107.671440	0.508573
Zm00001eb305570	2.306486	124.341110	0.206129	0.000000	1.477894	0.129975	187.904358	0.000000	0.282075
Zm00001eb305590	3.700697	132.765869	0.152301	0.941430	7.647433	0.174545	0.000000	0.231370	0.000000
Zm00001eb305600	6.644207	0.000000	0.362937	49.686775	95.020927	10.595049	0.000000	4.071101	11.300879
Zm00001eb305620	0.496045	0.941305	1.397871	12.791805	5.143993	11.434890	0.000000	10.016888	0.012980
Zm00001eb305640	0.484624	2.783893	0.000000	1.967292	0.000000	4.670704	0.000000	20.719383	12.142416
Zm00001eb305660	0.437837	15.442778	0.000000	0.247370	8.539827	33.491951	543.198120	218.068634	0.709509
Zm00001eb305670	13.085563	72.959518	0.248907	7.124612	32.660843	2.055799	2.033377	114.191002	4.672900
Zm00001eb305680	5.692209	602.849670	8.491296	0.061425	109.429428	15.771543	2.829044	38.718231	6.107611
Zm00001eb305690	1.493938	340.895905	19.337084	150.733856	109.198273	22.043343	20.434734	0.082018	5.330689
Zm00001eb305700	1.127883	34.392456	13.677726	0.186090	0.000000	0.034732	36.502750	18.075359	0.000000
Zm00001eb305710	92.232422	0.070683	8.344890	1.407742	0.090189	0.000000	9.697670	8.431133	31.991264
Zm00001eb305750	35.688965	11.009240	19.609297	8.553920	5.190788	14.942764	28.434198	2.861624	2.132412
Zm00001eb305760	13.162332	4.932193	0.098717	8.962932	15.801549	33.102161	0.279443	0.000000	11.424295
Zm00001eb305780	0.918054	3.333321	21.100889	0.144729	16.677046	15.786091	3.550405	0.279820	3.005670
Zm00001eb305790	0.176050	0.897369	9.762855	0.704626	437.226135	12.439603	27.494320	0.155865	0.520269
Zm00001eb305810	5.294125	2.278333	11.237763	1.843071	193.122467	0.000000	555.565247	4.024454	0.054468
Zm00001eb305820	0.061349	6.851330	10.161715	14.047014	40.152946	2.622798	0.000000	130.586990	0.000000
Zm00001eb305830	0.062617	75.317856	0.412221	0.000000	0.134147	22.473253	0.872070	1.296229	0.598195
Zm00001eb305840	9.271596	7.344329	0.516564	43.366360	14.575664	12.200772	15.349148	0.435505	2.911616
Zm00001eb305860	3.044630	1.241078	115.212486	24.070389	4.876680	121.030266	5.560383	0.883794	23.925783
Zm00001eb305900	0.191399	6.097358	0.000000	6.224813	3.416537	17.731272	3.239746	21.681046	14.721221
Zm00001eb305910	1.187844	18.736919	0.000000	0.065259	0.000000	0.636257	2.435995	1.674153	25.854305
Zm00001eb305930	9.251073	1.705936	0.000000	0.798695	0.954591	3.536716	63.299339	129.860291	0.000000
Zm00001eb305940	9.749156	137.903854	0.000000	1.943063	27.365170	6.729268	0.000000	12.273303	3.238105
Zm00001eb305950	7.848311	30.299608	485.677734	3.467593	2.656182	0.000000	0.325839	48.712856	1.516299
Zm00001eb305960	2.904404	49.296410	0.822707	0.137951	1.900183	19.082687	12.654068	9.433370	7.870269
Zm00001eb305980	3.167495	8.706113	2.945913	3.288167	19.278389	94.335281	3.047335	4.766209	3.943192
Zm00001eb306000	0.381747	2.605644	0.000000	24.930941	2.019768	1.033497	3.972214	40.743275	7.667342
Zm00001eb306010	0.028083	31.604103	43.949116	0.000000	92.244156	2.526420	32.977871	0.000000	20.410320
Zm00001eb306020	52.994675	0.000000	12.040298	3.940916	5.399632	25.370647	0.000000	3.178244	3.042545
Zm00001eb306030	145.514130	5.878185	10.345757	0.797860	4.580282	0.944009	0.237620	5.878634	7.761695
Zm00001eb306040	0.616709	3.884550	19.000277	0.000000	1.353315	1.332518	0.056879	2.539942	0.054175
Zm00001eb306060	12.476118	1.216865	1.472861	0.000000	41.916985	12.137104	20.271406	0.000000	0.000000
Zm00001eb306070	0.068855	0.000000	53.504299	0.000000	7.170076	66.392273	15.575602	23.401491	59.553677
Zm00001eb306100	5.066410	17.102650	0.010765	0.964001	4.192534	4.567681	6.444500	6.493231	0.039654
Zm00001eb306130	1.254315	6.000831	0.045413	3.055378	34.570824	0.905361	0.000000	0.408362	6.803815
Zm00001eb306140	21.126667	0.000000	0.000000	3.907722	0.000000	8.648897	0.000000	1.298333	4.792486
Zm00001eb306190	0.000000	0.160080	0.000000	0.000000	1.535467	36.007935	0.000000	0.878783	17.630466
Zm00001eb306200	7.358612	1.960988	0.000000	0.290494	21.364082	1.137471	37.640274	4.363007	0.400358
Zm00001eb306210	135.413849	13.177227	0.000000	170.179398	4.748783	0.000000	1.198961	24.842836	3.573623
Zm00001eb306220	6.202962	18.120651	5.246901	1.513697	0.000000	9.911670	11.924310	0.020447	9.857119
Zm00001eb306230	0.000000	0.014635	0.138681	3.091919	0.115081	0.253057	0.000000	0.000000	0.309403
Zm00001eb306260	44.688648	10.546538	0.077544	0.000000	0.448509	1.398497	0.245449	6.289150	26.014341
Zm00001eb306270	1.051990	7.097805	0.000000	0.614452	3.995977	18.724632	0.060732	7.020704	176.572617
Zm00001eb306280	22.677361	2.545797	1.475818	3.128125	2.187443	0.231514	1.195398	2.948181	5.159049
Zm00001eb306290	31.391212	3.348804	11.102323	8.068448	0.000000	0.192579	1.818519	4.671710	2.357637
Zm00001eb306310	76.134972	1.664250	0.000000	0.000000	0.000000	0.796568	20.001698	2.179813	6.819027
Zm00001eb306330	4.912476	0.014370	16.390474	0.101974	0.000000	9.043804	4.171761	0.086510	14.862716
Zm00001eb306340	0.000000	14.207150	5.027586	97.538780	11.796322	7.330603	3.267812	0.000000	14.101114
Zm00001eb306350	68.659912	5.606196	1.375302	64.528831	18.761257	0.000000	7.621878	28.409763	49.899853
Zm00001eb306360	8.220002	23.992210	3.543207	100.500130	0.000000	201.666641	56.237820	9.168225	46.017273
Zm00001eb306370	45.141068	9.913355	0.812046	2.751122	0.000000	11.138611	1.008702	17.516769	0.000000
Zm00001eb306380	1589.157349	10.997094	0.000000	0.845492	12.528233	1.082089	17.225342	11.363542	0.000000
Zm00001eb306390	0.193877	8.493350	9.192214	1.268193	8.522008	4.006238	0.150911	20.644625	48.465717
Zm00001eb306400	1558.946899	0.512148	15.119612	0.376269	3.094115	9.609873	0.073474	15.612202	15.060800
Zm00001eb306410	13.348445	7.696983	10.679777	0.590424	4.498965	17.338722	45.734905	0.416332	0.262157
Zm00001eb306430	1.300681	1.457791	15.032501	10.762282	0.359577	26.591103	0.022897	11.777359	1.177510
Zm00001eb306470	2.484090	0.000000	1.875522	22.197565	4.967256	5.957973	5.804869	6.248758	4.411334
Zm00001eb306480	27.939117	5.762432	15.027095	42.161846	10.763954	6.489191	26.044481	0.000000	5.704957
Zm00001eb306490	0.206181	0.077142	17.990618	2.744344	0.000000	7.126099	12.615335	7.600121	5.018999
Zm00001eb306510	5.016687	0.092780	0.000000	5.454403	0.401959	17.211742	0.000000	0.775559	16.960596
Zm00001eb306520	1.238130	12.818901	0.000000	44.262081	1.340863	38.738869	2.016012	0.000000	10.445376
Zm00001eb306530	5.933879	3.679113	11.612925	3.744050	14.587095	0.000000	6.286647	10.519677	1.688958
Zm00001eb306540	0.037043	10.961952	29.597961	0.000000	6.338957	3.621745	7.021544	3.137906	4.172233
Zm00001eb306550	5.313625	4.207385	0.051184	0.292850	43.927624	0.061063	4.441942	13.234521	49.133286
Zm00001eb306570	0.070270	0.249017	20.192080	50.427654	12.493954	0.000000	0.372562	4.810138	16.537300
Zm00001eb306580	3.385210	0.292862	14.315521	16.071976	17.202518	0.000000	15.539366	0.645848	0.108634
Zm00001eb306600	1.280652	24.250500	0.000000	0.965127	12.504671	23.617401	91.850143	0.061672	0.610303
Zm00001eb306610	18.654682	0.188654	2.109299	7.412593	1.068829	28.802200	19.562361	16.354002	0.145689
Zm00001eb306630	14.106151	5.385874	25.161068	0.000000	10.504478	257.468475	13.979403	0.047078	1.769082
Zm00001eb306640	0.000000	26.021168	7.800806	0.402038	1.861211	9.316354	36.567890	2.048249	2.992959
Zm00001eb306650	252.193512	32.952255	101.554840	0.022448	0.035807	2.431676	5.210560	13.761922	20.919933
Zm00001eb306660	0.375908	0.000000	12.772377	0.029467	6.279484	1.160945	63.940113	25.936665	8.573070
Zm00001eb306670	2.695062	3.974766	0.376668	0.149597	0.773222	39.217384	155.030991	8.851562	4.885814
Zm00001eb306680	15.793780	115.088806	3.595667	11.523526	0.000000	13.382417	25.447170	66.307724	18.514277
Zm00001eb306710	0.000000	1.591582	9.557758	0.129986	12.767208	5.556899	0.000000	0.171607	2.002579
Zm00001eb306730	3.380264	25.036276	0.000000	0.000000	0.416380	0.114639	13.130902	31.301956	9.880452
Zm00001eb306790	0.622028	4.599753	0.000000	0.018063	30.852346	24.081949	201.682098	4.542597	2.815078
Zm00001eb306800	14.089553	6.193435	15.034166	0.823023	28.726191	2.442053	12.856227	6.914366	0.035091
Zm00001eb306850	3.878785	15.174460	80.367317	14.099073	0.050265	10.245520	0.000000	46.176178	0.000000
Zm00001eb306870	0.114912	7.563794	1.317261	0.000000	31.383066	134.144577	52.332882	8.207257	20.924892
Zm00001eb306880	2.081218	12.540087	2.997456	0.000000	3.749501	29.465628	19.360209	20.233215	0.000000
Zm00001eb306890	0.856212	7.091520	34.107346	5.674582	0.031776	13.199469	5.989309	5.258223	9.794446
Zm00001eb306900	13.762848	22.034122	2.936432	0.400015	29.708179	3.715897	41.186890	21.479162	0.163194
Zm00001eb306910	10.011378	1.719371	1.463063	0.038690	4.180653	15.986291	1.036916	2.737600	0.308930
Zm00001eb306930	6.057021	12.132219	17.096027	1.167082	146.723129	37.647869	12.262335	8.339442	7.845778
Zm00001eb306940	4.538172	34.514935	76.645859	3.944952	8.344200	2.994286	3.705035	46.201965	0.128988
Zm00001eb306980	9.571692	7.746910	4.440003	0.000000	21.621405	0.000000	21.684919	9.699735	1.291202
Zm00001eb306990	0.000000	18.758394	0.916433	17.109007	9.393991	0.000000	20.072765	41.087128	5.871427
Zm00001eb307010	6.089651	0.000000	7.559137	3.436332	22.429373	0.260216	11.058065	0.000000	0.013517
Zm00001eb307020	0.465891	0.094592	44.921185	22.458591	8.219829	0.259201	17.485472	0.844338	0.047614
Zm00001eb307040	0.149459	24.228386	0.162738	8.673796	0.000000	42.742329	9.220115	16.135101	4.399244
Zm00001eb307050	0.046266	66.249092	0.000000	0.144350	31.658258	23.400072	16.457455	134.737106	0.139876
Zm00001eb307060	12.452236	8.603894	0.000000	29.939587	1.995049	7.656684	1.284860	4.644286	2.340447
Zm00001eb307070	24.156794	0.000000	1.328901	29.514977	12.557257	3.198439	0.464989	0.531470	0.000000
Zm00001eb307090	9.775827	0.159423	0.000000	23.379827	37.740841	0.067320	145.095795	0.379600	0.000000
Zm00001eb307100	0.038704	0.676482	8.354125	5.368152	7.941695	2.495865	0.000000	1.153177	0.315389
Zm00001eb307130	5.919931	0.594712	0.172414	0.052573	20.266275	18.559338	0.504885	0.940610	0.000000
Zm00001eb307160	2.132777	3.560667	6.270153	21.186314	0.666968	0.143355	0.709866	4.589201	6.735099
Zm00001eb307170	14.112245	0.821354	22.735687	0.000000	0.919694	4.009219	5.007894	0.920715	42.163750
Zm00001eb307210	0.000000	0.000000	0.000000	0.000000	0.291563	29.133503	0.000000	0.000000	0.281274
Zm00001eb307250	0.954651	1.355351	0.319555	27.011700	4.019734	5.610640	278.629730	1.309209	1.791506
Zm00001eb307260	2.291779	27.488241	10.130907	2.598606	0.256868	0.090085	0.148829	60.192879	56.933372
Zm00001eb307270	118.843575	10.743418	4.104377	2.571639	21.978123	0.097060	7.551941	17.781931	18.220642
Zm00001eb307280	3.239472	1.227771	0.000000	33.603851	88.999977	1.564778	6.027702	3.602568	6.448953
Zm00001eb307290	4.277697	0.059320	200.637817	16.029896	4.544189	0.000000	0.000000	0.849295	0.840056
Zm00001eb307310	2.588492	6.961352	8.385055	8.573186	0.000000	2.036248	4.925550	8.791510	2.296639
Zm00001eb307320	6.724283	0.000000	0.580441	48.440208	0.338098	14.159103	2.797952	0.000000	14.436268
Zm00001eb307330	0.862289	147.140244	3.138866	7.929229	1.972259	7.460592	16.677090	94.692841	0.000000
Zm00001eb307360	19.060368	0.292275	6.766073	11.287394	12.544909	2.507274	8.614227	0.408567	0.443092
Zm00001eb307400	33.323181	1.664618	15.167854	13.251489	1.141047	0.000000	10.986894	2.430759	3.248517
Zm00001eb307410	6.867267	6.949577	18.799273	15.086576	0.000000	16.123075	41.692184	8.331604	0.498136
Zm00001eb307420	0.980260	6.244798	3.041913	11.334474	1.497890	0.000000	2.920417	10.495632	0.599884
Zm00001eb307440	1.821446	1.847217	5.377653	39.793247	28.564796	76.958534	2.229535	0.000000	1.384936
Zm00001eb307450	0.187027	2.285303	5.242574	45.930218	8.554698	8.647090	317.605225	1.255344	1.961526
Zm00001eb307460	10.067271	13.526114	16.388969	1.117335	8.693034	16.121059	4.342731	1.153465	0.523917
Zm00001eb307470	10.432427	0.000000	35.376312	11.466903	8.524459	7.609059	48.888184	9.604852	0.873535
Zm00001eb307480	8.744314	75.128052	7.610898	1.507453	0.000000	1.808529	4.850780	0.000000	10.458826
Zm00001eb307490	2.469806	17.803692	0.733403	4.859301	144.635727	5.681956	6.587499	39.388309	17.896610
Zm00001eb307510	0.585549	8.788933	17.283871	4.384081	0.298441	0.055511	0.647941	15.176932	13.168666
Zm00001eb307520	5.142313	0.195878	1.344530	38.588425	2.072730	27.918283	6.221226	1.343383	25.892309
Zm00001eb307540	3.108675	1.017604	2.492013	2.231951	2.484032	0.000000	48.724560	0.493430	12.719616
Zm00001eb307550	16.217020	1.640326	0.151633	7.839691	0.141123	32.804703	5.517296	0.772828	0.000000
Zm00001eb307600	0.884855	2.580975	18.898125	26.199408	0.730224	9.383125	0.000000	1.252159	0.058991
Zm00001eb307650	21.879406	0.000000	37.210056	22.477659	1.324886	0.065967	18.052868	2.751974	28.712097
Zm00001eb307660	0.147488	1.972003	240.955063	0.898251	2.220922	0.503139	12.602289	0.023517	0.000000
Zm00001eb307670	0.631289	27.421486	8.410298	0.492780	0.839851	140.184601	31.315081	2.596254	11.456821
Zm00001eb307680	29.698360	0.000000	2.356321	5.301724	2.189585	0.000000	0.235894	21.369623	17.459641
Zm00001eb307700	7.760214	1.721568	0.498304	13.933791	3.557543	0.000000	5.674019	0.082384	16.047443
Zm00001eb307720	0.337400	0.675629	35.133423	0.816566	0.035436	4.557935	1.654737	2.745389	18.847532
Zm00001eb307730	4.196495	0.000000	11.144685	6.303002	1.993790	6.366663	3.639055	1.757933	12.695222
Zm00001eb307740	0.366960	0.000000	6.061991	0.000000	31.820173	45.294769	0.366989	1.987041	0.077767
Zm00001eb307750	0.033606	1.001085	0.238623	0.166095	0.110562	311.642944	6.370362	2.479733	0.000000
Zm00001eb307760	1.230861	3.213941	19.724970	4.701533	0.320953	2.718973	0.754236	2.662327	0.000000
Zm00001eb307770	6.441900	3.462661	2.707043	0.212795	4.134027	0.000000	0.000000	0.000000	1341.212769
Zm00001eb307790	10.092652	0.000000	11.338714	0.000000	4.298129	0.488602	0.000000	0.281995	0.751896
Zm00001eb307860	3.938068	0.176423	122.389008	38.910522	0.000000	1.867469	2.845463	130.806595	3.245950
Zm00001eb307900	0.000000	219.928909	23.012793	2.372988	1.791236	7.853893	1.002437	0.581606	0.135497
Zm00001eb307960	1.847213	0.851763	12.377115	1.462860	2.340341	12.185543	0.021673	7.065711	56.256523
Zm00001eb308000	21.364193	2.810897	3.323040	0.448396	9.792647	0.016968	7.862843	0.630622	16.493731
Zm00001eb308070	39.812397	0.000000	15.397316	0.777945	0.000000	6.138021	164.799133	8.220197	10.706444
Zm00001eb308130	2.035824	0.420019	34.592655	0.000000	57.011219	0.395082	24.749189	0.000000	25.165695
Zm00001eb308150	0.840174	5.069858	1.992924	0.000000	14.135881	0.498024	23.570793	0.939216	1.949500
Zm00001eb308160	1.416316	5.469048	0.830584	10.529864	4.762918	0.000000	3.954579	181.194397	40.833851
Zm00001eb308220	1.826407	0.000000	0.000000	0.090899	1.077304	1.030972	4.230403	94.275757	0.103900
Zm00001eb308280	8.728487	0.096284	0.236965	11.570787	3.195143	0.312138	2.852710	119.295952	0.019642
Zm00001eb308290	2.893312	129.949814	19.274103	0.390976	0.854412	0.141636	0.000000	7.441138	0.040500
Zm00001eb308340	6.692260	66.048775	23.692263	12.902639	0.814892	0.648675	0.000000	0.870267	7.136657
Zm00001eb308350	4.463690	116.140862	8.154701	0.000000	14.020304	1.050125	0.000000	0.671906	0.408191
Zm00001eb308380	8.597204	1.760157	1.745749	7.069563	2.610354	68.827545	0.073272	0.130889	0.015149
Zm00001eb308400	51.411209	0.639377	0.064362	5.494272	0.000000	0.018608	0.080918	1.269056	0.111620
Zm00001eb308410	0.945260	0.618206	2.451427	0.000000	0.584168	0.000000	11.415648	9.399114	0.043189
Zm00001eb308420	0.734573	0.351523	17.217617	25.496887	0.352060	468.576843	78.622742	15.274253	1.855988
Zm00001eb308430	0.221782	1.787873	0.000000	1.997210	184.785919	0.299176	4.890656	71.610443	8.367059
Zm00001eb308440	1.032674	16.996302	4.022768	7.959746	1.014215	11.295565	248.706818	2.207598	11.036654
Zm00001eb308470	0.452058	20.191879	34.766415	1.655594	3.500276	10.533869	52.802094	3.452039	8.657952
Zm00001eb308480	4.624225	18.679249	4.855030	0.078415	0.000000	7.513540	4.301058	118.214851	2.303166
Zm00001eb308530	2.345007	1.267676	0.000000	0.000000	0.109839	23.677448	1.616951	1.330409	5.552723
Zm00001eb308540	6.339845	5.718242	0.000000	0.000000	3.510084	10.133081	0.062725	0.000000	2.308441
Zm00001eb308560	7.197115	48.559200	2.030855	0.562983	11.641050	25.353556	2.163292	0.341837	0.000000
Zm00001eb308610	0.140115	2.809131	0.000000	2.337103	0.000000	0.036759	1.386660	73.381393	10.795322
Zm00001eb308620	3.434551	0.000000	1.287471	25.644331	0.000000	4.522110	22.139996	17.462898	12.965722
Zm00001eb308640	0.000000	0.187115	11.866345	10.947021	84.871681	7.809890	0.183148	2.433993	6.246645
Zm00001eb308650	0.676728	52.702351	7.839509	19.726301	76.012512	320.978607	0.537821	0.238445	64.156158
Zm00001eb308660	2.784066	12.909038	2.325594	0.000000	116.690613	5.026108	0.000000	5.291207	1.750929
Zm00001eb308670	101.897682	0.974002	20.266354	1.740557	20.113695	0.415499	4.039327	0.000000	18.765177
Zm00001eb308690	27.378391	0.000000	71.980743	1.495178	27.980465	20.905458	24.794039	0.609429	25.369104
Zm00001eb308720	3.943449	11.192708	7.806387	30.193340	1.532644	8.841337	5.519929	0.000000	0.045989
Zm00001eb308740	2.856030	0.000000	15.890345	5.597261	7.212922	2.069727	1.068332	0.000000	0.459883
Zm00001eb308750	1.888507	1.024215	11.715010	7.619935	63.580574	5.468925	53.422718	4.144814	13.319726
Zm00001eb308760	2.675143	0.052854	1.440427	34.712460	75.063156	84.117889	5.222422	0.000000	57.576511
Zm00001eb308770	12.722980	0.069380	4.056686	0.000000	1.512336	0.000000	142.905624	10.724094	0.354289
Zm00001eb308780	2.598691	0.720895	0.000000	0.744531	0.091563	0.065734	17.703423	0.152523	71.112717
Zm00001eb308830	0.545578	8.164482	25.346832	6.310988	18.685118	13.566905	3.719137	0.300715	16.405914
Zm00001eb308860	21.513172	0.224076	0.000000	0.879919	11.006654	33.546921	4.116187	15.706837	0.000000
Zm00001eb308870	6.136414	0.000000	33.373257	0.508314	0.000000	0.000000	1.835388	3.608443	4.024285
Zm00001eb308890	14.477798	9.984712	9.214116	65.467728	1.555315	5.191513	9.057961	0.484842	41.204578
Zm00001eb308910	0.000000	0.000000	0.000000	0.024797	0.000000	46.335041	2.463425	0.000000	7.582135
Zm00001eb308950	3.251186	0.000000	0.062020	7.402268	0.000000	0.000000	0.016140	0.000000	106.608902
Zm00001eb308990	9.170983	10.169745	0.419671	0.027191	0.423797	26.397448	0.019308	1.805801	9.508366
Zm00001eb309000	0.279429	0.639791	134.873245	17.193560	0.000000	9.944816	5.455214	4.410610	0.343151
Zm00001eb309010	0.976296	0.000000	0.000000	5.634149	0.093126	5.009609	3.491936	0.000000	4.132346
